STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVN,Slovenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,616.111,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVN,Slovenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,616.11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVN,Slovenia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,623.31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVK,Slovak Republic,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,861,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVK,Slovak Republic,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,849,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVK,Slovak Republic,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,521.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SVK,Slovak Republic,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,495.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,PRT,Portugal,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,3113,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,PRT,Portugal,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,3113,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,PRT,Portugal,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,3113,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,PRT,Portugal,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,3111,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,PRT,Portugal,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,3098,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,POL,Poland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,1802,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,POL,Poland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,1761,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,POL,Poland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,1712,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,POL,Poland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,1676,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NOR,Norway,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,624,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NOR,Norway,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,580,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NOR,Norway,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,580,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NOR,Norway,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,580,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NOR,Norway,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,580,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NZL,New Zealand,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,285,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NZL,New Zealand,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,266.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NZL,New Zealand,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,263.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NZL,New Zealand,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,238.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NZL,New Zealand,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,234.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NLD,Netherlands,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,2793,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NLD,Netherlands,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,2793,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NLD,Netherlands,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,2790,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NLD,Netherlands,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,2789,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,NLD,Netherlands,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,2790,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MEX,Mexico,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,11138.99,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,45722,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,44908,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,44768,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,86388,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,86366,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,86199,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,86791,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,86391,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,15236.58,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,15505,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,14745,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,14812,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,14810,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MNE,Montenegro,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,9912,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MNE,Montenegro,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,9825,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MNE,Montenegro,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,9759,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MNE,Montenegro,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,9727,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MNE,Montenegro,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,9249,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,9474,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,9488,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,9472,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,9465,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MDA,Moldova,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,9432,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,2841,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,2841,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,2855,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,2855,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MLT,Malta,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,2855,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,420,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,420,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,420,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,420,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LIE,Liechtenstein,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,420,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KAZ,Kazakhstan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,95629,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,21344.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,21344.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HRV,Croatia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,26495,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HRV,Croatia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,26471,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HRV,Croatia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,26412,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HRV,Croatia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,26749,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HRV,Croatia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,26712,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BGR,Bulgaria,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,19968,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BGR,Bulgaria,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,19942,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BGR,Bulgaria,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,19925,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BGR,Bulgaria,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,19917,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BGR,Bulgaria,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,19879,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,9452,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,8850,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,9296,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,9110,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BIH,Bosnia and Herzegovina,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,8733,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2023,,19145,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2022,,18916,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2021,,19228,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2020,,19228,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AZE,Azerbaijan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,ROAD,Roads,2019,,19176,,A,Normal value,0,Units,1,One
